"Pitcher.Id","Pitcher","Bat.Side","Pitch.Type","Baseline.Action.fxwOBA","Baseline.Horz.Break","Baseline.Ind.Vert.Break","Optimal.Action.fxwOBA","Optimal.Horz.Break","Optimal.Ind.Vert.Break","Action.fxwOBA.Diff","Optimal.Latitude","Optimal.Longitude"
666374,"Brash, Matt","Left","CU",0.272074980914888,-14.5413519541423,-6.24932972590129,0.226353141297973,-12.9817485809326,-13.0165557861328,-0.0457218396169157,10,178
666374,"Brash, Matt","Right","CU",0.269780662746352,-15.5402255058289,-0.695463061332703,0.264610074871797,-17.0299892425537,-0.652092158794403,-0.00517058787455454,42,-82
666374,"Brash, Matt","Left","FA",0.35108881727008,10.2800307100469,12.8879484523426,0.312121636327468,17.474925994873,11.3816432952881,-0.0389671809426128,-34,96
666374,"Brash, Matt","Right","FA",0.313414040903775,10.188979268074,13.4671980994088,0.252645294567476,17.8967514038086,11.0396499633789,-0.0607687463362987,-46,98
666374,"Brash, Matt","Left","SI",0.326745165186872,16.9306698905097,8.06278885073132,0.314114717725212,16.977502822876,12.3522863388062,-0.0126304474616601,-34,94
666374,"Brash, Matt","Right","SI",0.261250757526524,17.2638199754464,7.79676350697066,0.257374827984165,18.9189281463623,7.45031833648682,-0.00387592954235882,78,86
666374,"Brash, Matt","Left","SW",0.270490994443037,-14.8656895230033,0.323339352982796,0.23780581037639,-5.97110080718994,-9.80164909362793,-0.0326851840666469,6,176
666374,"Brash, Matt","Right","SW",0.24197081226493,-14.8256257587955,0.762509169375768,0.218336377173114,-17.2865619659424,0.390439748764038,-0.023634435091816,46,-88
666619,"Santos, Gregory","Left","FA",0.356232987156005,7.85536217689514,7.1997138261795,0.306847385664462,0.583882093429565,7.53320646286011,-0.0493856014915433,-12,-150
666619,"Santos, Gregory","Right","FA",0.316831453561899,8.44243274416242,7.69134892736162,0.246956223646124,0.279396653175354,6.13321781158447,-0.0698752299157751,-20,-150
666619,"Santos, Gregory","Left","SI",0.344626367784452,11.8276579578718,7.19811965667066,0.310801731990726,1.2790892124176,10.2264261245728,-0.0338246357937262,-12,-152
666619,"Santos, Gregory","Right","SI",0.308332129881036,11.9287638561034,7.30251802097667,0.280152803501807,14.8514633178711,4.06904315948486,-0.0281793263792293,-74,-178
666619,"Santos, Gregory","Left","SL",0.243259529166115,-5.12380010761866,1.78396856229272,0.223031920463347,-6.65335321426392,0.740289032459259,-0.0202276087027687,24,176
666619,"Santos, Gregory","Right","SL",0.2489269548975,-5.37001487714787,1.61334350128811,0.239824754914295,-9.11659336090088,1.67411720752716,-0.00910219998320499,84,-180
666659,"Lao, Sauryn","Left","CH",0.342259502128922,14.6515335829362,5.35898130289886,0.296672968738142,15.2616195678711,1.05953669548035,-0.0455865333907797,60,84
